BranchCode,ServiceCode,TicketPrefix,DefaultAvgServiceMinutes,EntryType,EnqueueSequence,CheckedIn,SlotActive,CallNextPriority,QueueLength,CrossLaneQueueLength,PeopleAheadCallNext,ActiveCounters,ListeningCounters,HourOfDay,DayOfWeek,IsPeakHour,WaitingMinutes
0,PS,P,3.063,0,433,0,0,1,10,10,10,5,5,11,3,1,1.75
101078,BIZ_BANK,I,18.0,1,1,1,0,1,4,26,8,5,1,11,1,1,90.0
101056,WITHDRAW,A,5.0,0,5,1,1,0,3,18,1,3,1,15,5,1,7.22
101056,DEPOSIT,A,6.0,1,5,1,0,1,1,14,2,5,3,11,3,1,7.36
0,NW,N,1.866,0,139,0,0,1,9,9,9,6,6,16,3,1,9.3167
0,TT,T,1.906,0,35,0,0,1,1,1,1,5,5,22,0,0,0.25
101033,FIXED_DEP,G,15.0,0,2,1,0,1,3,14,6,3,1,11,1,1,90.0
101078,LOAN,B,30.0,1,11,1,0,1,7,24,10,4,2,10,1,1,90.0
0,PS,P,3.063,0,1032,0,0,1,1,1,1,7,7,19,3,0,0.8667
0,PS,P,3.063,0,131,0,0,1,4,4,4,4,4,8,2,0,0.2833
101012,ONLINE_SUP,J,12.0,0,6,1,0,1,2,3,0,2,1,13,4,0,2.25
0,PS,P,3.063,0,505,0,0,1,0,0,0,8,8,13,1,0,0.25
0,PS,P,3.063,0,894,0,0,1,0,0,0,2,2,22,0,0,0.0
0,PS,P,3.063,0,1020,0,0,1,0,0,0,3,3,23,3,0,0.45
101045,CREDIT_CARD,C,12.0,1,1,1,0,1,2,4,0,2,1,13,5,0,0.49
0,PS,P,3.063,0,54,0,0,1,0,0,0,2,2,21,3,0,0.0
101078,CUST_SVC,E,10.0,1,6,1,0,1,4,19,2,3,1,10,5,1,14.36
0,PS,P,3.063,0,658,0,0,1,0,0,0,6,6,15,3,1,0.1167
0,PS,P,3.063,0,234,0,0,1,0,0,0,5,5,13,4,0,0.0
101078,ATM_CDM,F,8.0,1,5,1,0,1,1,9,1,4,1,13,4,0,5.97
101045,INSURANCE,H,20.0,0,3,1,1,0,1,16,3,3,1,10,5,1,2.4
101056,CUST_SVC,E,10.0,1,9,1,0,1,7,31,8,5,1,9,1,1,81.2
101045,FIXED_DEP,G,15.0,1,4,1,0,1,1,7,1,3,1,16,2,1,22.64
0,PS,P,3.063,0,575,0,0,1,1,1,1,5,5,13,1,0,0.55
101033,INSURANCE,H,20.0,1,1,1,0,1,2,9,1,3,1,12,5,0,13.27
101056,CREDIT_CARD,C,12.0,1,5,1,0,1,4,22,8,3,2,15,5,1,45.96
0,NW,N,1.866,0,145,0,0,1,0,0,0,3,3,19,0,0,2.3167
0,PS,P,3.063,0,296,0,0,1,2,2,2,7,7,11,6,1,0.1833
0,PS,P,3.063,0,255,0,0,1,0,0,0,6,6,10,2,1,0.25
101012,DEPOSIT,A,6.0,0,1,1,1,0,6,14,3,3,2,12,5,0,20.43
101045,DEPOSIT,A,6.0,1,5,1,0,1,5,18,1,6,3,15,5,1,10.81
101012,ATM_CDM,F,8.0,1,4,1,0,1,4,32,5,3,1,9,1,1,90.0
101045,CUST_SVC,E,10.0,1,4,1,0,1,1,18,0,4,1,14,1,1,0.98
0,PE,P,4.478,0,4,0,0,1,7,7,7,10,10,10,3,1,4.5167
0,PS,P,3.063,0,84,0,0,1,0,0,0,4,4,20,5,0,0.4667
101078,LOAN,B,30.0,1,5,1,0,1,2,21,0,5,2,9,3,1,0.17
101012,WITHDRAW,A,5.0,1,3,1,0,1,1,14,2,4,3,9,4,1,6.83
0,PS,P,3.063,0,247,0,0,1,0,0,0,5,5,10,1,1,0.0
101045,CUST_SVC,E,10.0,1,1,1,0,1,5,13,1,5,2,9,4,1,6.57
0,NW,N,1.866,0,91,0,0,1,3,3,3,7,7,13,3,0,4.1833
101033,DEPOSIT,A,6.0,0,4,1,0,1,4,12,9,2,2,16,2,1,46.91
101045,ONLINE_SUP,J,12.0,0,3,0,0,1,3,19,3,3,1,9,5,1,51.46
0,PS,P,3.063,0,255,0,0,1,10,10,10,7,7,10,0,1,2.4667
101045,DEPOSIT,A,6.0,1,1,1,0,1,2,16,2,6,3,11,1,1,7.69
101045,WITHDRAW,A,5.0,1,3,1,0,1,2,3,1,2,1,13,1,0,7.19
0,PS,P,3.063,0,136,0,0,1,3,3,3,5,5,9,6,1,1.55
101078,DEPOSIT,A,6.0,1,5,1,0,1,4,10,1,3,2,12,2,0,10.52
0,PS,P,3.063,0,435,0,0,1,1,1,1,7,7,11,0,1,0.1833
0,IN,I,6.846,0,26,0,0,1,0,0,0,4,4,8,4,0,0.0
101045,BIZ_BANK,I,18.0,0,6,1,0,1,3,20,5,4,1,9,5,1,82.83
101045,DEPOSIT,A,6.0,1,1,1,0,1,1,8,1,3,1,14,5,1,6.37
0,NE,N,4.556,0,90,0,0,1,1,1,1,7,7,15,1,1,2.3333
0,PS,P,3.063,0,172,0,0,1,0,0,0,4,4,10,3,1,0.0
0,PS,P,3.063,0,953,0,0,1,3,3,3,6,6,16,3,1,0.5167
101012,FIXED_DEP,G,15.0,1,3,1,0,1,2,16,0,3,1,15,2,1,0.0
101012,DEPOSIT,A,6.0,1,5,1,0,1,4,27,10,4,2,10,1,1,88.28
0,PS,P,3.063,0,964,0,0,1,0,0,0,2,2,23,1,0,1.7333
101045,ACC_OPEN,D,25.0,0,4,1,1,0,5,10,1,4,1,14,3,1,7.19
0,NE,N,4.556,0,66,0,0,1,3,3,3,7,7,11,6,1,0.85
0,PS,P,3.063,0,417,0,0,1,3,3,2,4,4,11,1,1,0.9167
0,PS,P,3.063,0,408,0,0,1,2,2,2,4,4,12,2,0,0.8833
101012,BIZ_BANK,I,18.0,0,5,1,0,1,2,14,1,2,1,13,1,0,12.31
101033,ATM_CDM,F,8.0,1,5,1,0,1,3,14,4,2,1,15,1,1,44.79
101045,CREDIT_CARD,C,12.0,0,3,1,0,1,1,1,1,2,1,12,3,0,11.97
0,PS,P,3.063,0,326,0,0,1,1,1,1,5,5,11,2,1,1.4833
0,PS,P,3.063,0,691,0,0,1,2,2,2,7,7,16,1,1,0.0
101056,INSURANCE,H,20.0,0,7,1,0,1,3,16,2,4,1,11,4,1,59.99
0,NW,N,1.866,0,140,0,0,1,1,1,1,5,5,13,2,0,2.0
101078,CREDIT_CARD,C,12.0,0,3,1,0,1,1,7,3,3,1,10,3,1,60.16
0,PS,P,3.063,0,626,0,0,1,5,5,5,7,7,10,0,1,3.25
101045,INSURANCE,H,20.0,0,6,1,0,1,2,13,2,5,1,10,4,1,39.2
0,PS,P,3.063,0,917,0,0,1,0,0,0,3,3,22,0,0,0.0
0,PS,P,3.063,0,52,0,0,1,0,0,0,4,4,19,5,0,0.0
101078,ATM_CDM,F,8.0,1,5,1,0,1,1,15,1,5,1,10,2,1,7.12
0,PS,P,3.063,0,58,0,0,1,2,2,2,2,2,8,6,0,0.2833
101045,ATM_CDM,F,8.0,1,2,1,0,1,1,13,0,4,1,14,1,1,0.0
101056,INSURANCE,H,20.0,1,5,1,0,1,3,12,0,5,1,16,3,1,0.9
101033,INSURANCE,H,20.0,1,1,1,0,1,1,16,0,5,1,15,2,1,0.28
0,PS,P,3.063,0,337,0,0,1,4,4,3,6,6,12,6,0,0.7833
101033,CUST_SVC,E,10.0,0,3,1,0,1,6,29,12,5,2,10,5,1,90.0
101012,CREDIT_CARD,C,12.0,1,4,1,0,1,4,11,4,2,1,14,3,1,65.38
101045,WITHDRAW,A,5.0,0,7,1,1,0,3,4,0,2,2,14,3,1,1.36
0,PS,P,3.063,0,102,0,0,1,0,0,0,5,5,9,3,1,0.0
101033,ACC_OPEN,D,25.0,1,6,1,0,1,3,25,4,6,1,10,3,1,79.39
101045,ONLINE_SUP,J,12.0,0,3,1,0,1,1,16,1,6,1,9,4,1,14.99
101012,DEPOSIT,A,6.0,0,4,1,1,0,3,11,1,4,2,12,1,0,2.5
0,PS,P,3.063,0,284,0,0,1,3,3,3,5,5,10,2,1,0.7333
101033,DEPOSIT,A,6.0,0,1,1,0,1,4,12,3,4,3,11,3,1,7.89
0,PS,P,3.063,0,765,0,0,1,0,0,0,4,4,19,0,0,1.1333
101045,DEPOSIT,A,6.0,1,4,1,0,1,4,10,2,2,1,16,1,1,47.39
0,NE,N,4.556,0,105,0,0,1,5,5,4,4,4,17,0,0,2.1833
101033,ATM_CDM,F,8.0,0,3,1,1,0,3,13,3,3,1,11,5,1,49.64
101056,INSURANCE,H,20.0,1,4,1,0,1,2,7,2,2,1,12,1,0,36.11
101012,BIZ_BANK,I,18.0,0,6,1,0,1,4,9,2,2,1,13,1,0,14.66
0,PS,P,3.063,0,64,0,0,1,0,0,0,2,2,7,0,0,0.0
101056,CUST_SVC,E,10.0,0,3,1,1,0,3,10,0,4,1,9,3,1,0.0
0,PS,P,3.063,0,33,0,0,1,0,0,0,1,1,7,3,0,0.0
0,PS,P,3.063,0,56,0,0,1,0,0,0,3,3,8,6,0,0.0
0,NW,N,1.866,0,161,0,0,1,0,0,0,3,3,16,1,1,0.0
101033,BIZ_BANK,I,18.0,0,4,1,1,0,1,19,0,5,1,14,3,1,0.89
0,PS,P,3.063,0,601,0,0,1,3,3,3,8,8,13,3,0,1.6333
101045,REMITTANCE,K,10.0,1,4,1,0,1,3,12,3,3,1,16,1,1,46.7
0,PS,P,3.063,0,930,0,0,1,0,0,0,4,4,20,6,0,0.0
0,NE,N,4.556,0,62,0,0,1,10,10,10,9,9,10,3,1,3.6
0,PS,P,3.063,0,851,0,0,1,0,0,0,5,5,19,2,0,0.4833
0,TT,T,1.906,0,74,0,0,1,0,0,0,4,4,17,6,0,0.0
0,IN,I,6.846,0,77,0,0,1,10,10,10,7,7,15,6,1,1.6833
0,NW,N,1.866,0,121,0,0,1,0,0,0,6,6,13,6,0,3.9
0,PS,P,3.063,0,218,0,0,1,1,1,1,4,4,11,4,1,3.85
0,PS,P,3.063,0,536,0,0,1,0,0,0,6,6,14,0,1,2.5333
0,PS,P,3.063,0,420,0,0,1,5,5,5,5,5,14,0,1,6.6
0,NW,N,1.866,0,80,0,0,1,0,0,0,6,6,10,1,1,3.4833
101056,INSURANCE,H,20.0,0,6,1,1,0,2,12,1,2,1,11,2,1,26.2
101078,FIXED_DEP,G,15.0,1,4,1,0,1,1,5,1,2,1,13,5,0,7.51
101012,ATM_CDM,F,8.0,0,8,1,0,1,5,11,1,2,1,16,2,1,9.63
0,NE,N,4.556,0,122,0,0,1,15,15,15,6,6,14,3,1,4.1167
0,PS,P,3.063,0,937,0,0,1,4,4,4,3,3,17,6,0,3.6667
0,PS,P,3.063,0,826,0,0,1,3,3,3,4,4,16,2,1,1.1833
101045,FIXED_DEP,G,15.0,0,5,1,0,1,2,7,2,2,1,13,4,0,43.79
101033,LOAN,B,30.0,1,2,1,0,1,3,18,5,4,1,11,2,1,59.32
0,PS,P,3.063,0,282,0,0,1,2,2,2,7,7,10,3,1,1.4833
101078,ATM_CDM,F,8.0,1,4,1,0,1,1,20,0,5,1,11,2,1,0.16
101056,DEPOSIT,A,6.0,1,1,1,0,1,4,29,1,6,3,9,2,1,4.38
0,PS,P,3.063,0,519,0,0,1,4,4,4,3,3,14,0,1,0.65
0,PS,P,3.063,0,469,0,0,1,3,3,3,6,6,15,1,1,2.55
0,PS,P,3.063,0,705,0,0,1,2,2,2,5,5,16,0,1,0.1833
101056,ONLINE_SUP,J,12.0,0,3,1,0,1,6,29,3,4,1,10,3,1,39.03
0,PS,P,3.063,0,551,0,0,1,3,3,3,1,1,16,1,1,0.0833
0,PS,P,3.063,0,764,0,0,1,0,0,0,4,4,16,6,1,0.0
0,PS,P,3.063,0,253,0,0,1,5,5,5,9,9,10,2,1,0.6
101078,CUST_SVC,E,10.0,0,4,1,1,0,2,8,1,2,1,14,2,1,32.15
101012,CUST_SVC,E,10.0,0,4,1,0,1,4,18,7,3,1,15,2,1,58.96
0,IN,I,6.846,0,62,0,0,1,0,0,0,2,2,20,3,0,0.0
101045,CUST_SVC,E,10.0,0,6,1,0,1,4,7,2,2,1,16,3,1,18.27
0,PS,P,3.063,0,193,0,0,1,0,0,0,3,3,9,3,1,0.0
0,PS,P,3.063,0,582,0,0,1,5,5,5,8,8,11,0,1,2.1333
0,IN,I,6.846,0,46,0,0,1,0,0,0,2,2,12,1,0,2.7167
101012,CUST_SVC,E,10.0,0,5,1,1,0,3,24,0,5,1,11,3,1,0.0
101078,BIZ_BANK,I,18.0,1,7,1,0,1,4,23,8,4,1,15,2,1,90.0
0,PS,P,3.063,0,254,0,0,1,1,1,1,7,7,10,3,1,2.0833
0,PS,P,3.063,0,49,0,0,1,0,0,0,3,3,7,4,0,0.0
0,PS,P,3.063,0,1043,0,0,1,7,7,6,8,8,15,6,1,1.75
101056,ATM_CDM,F,8.0,1,2,1,0,1,4,9,1,2,1,11,3,1,10.83
0,PS,P,3.063,0,1022,0,0,1,2,2,2,3,3,19,1,0,0.8333
101078,ONLINE_SUP,J,12.0,0,3,1,0,1,5,8,3,3,1,16,2,1,38.13
101078,ACC_OPEN,D,25.0,1,3,1,0,1,4,17,8,3,1,13,1,0,90.0
101078,REMITTANCE,K,10.0,1,6,1,0,1,3,3,0,2,1,13,4,0,0.96
101056,DEPOSIT,A,6.0,1,2,1,0,1,3,20,4,3,1,16,5,1,31.09
0,PS,P,3.063,0,719,0,0,1,2,2,2,12,12,14,0,1,0.5
0,IN,I,6.846,0,60,0,0,1,8,8,8,5,5,13,6,0,0.0
0,PS,P,3.063,0,1038,0,0,1,0,0,0,3,3,23,0,0,1.1
0,PS,P,3.063,0,396,0,0,1,1,1,1,6,6,11,1,1,0.0
0,PS,P,3.063,0,150,0,0,1,2,2,2,4,4,9,1,1,2.3
0,PS,P,3.063,0,457,0,0,1,3,3,3,5,5,11,1,1,3.0667
0,NW,N,1.866,0,12,0,0,1,0,0,0,4,4,8,6,0,0.0
0,PS,P,3.063,0,982,0,0,1,1,1,1,5,5,16,2,1,0.25
0,PS,P,3.063,0,406,0,0,1,0,0,0,4,4,12,2,0,0.0
0,PS,P,3.063,0,186,0,0,1,0,0,0,8,8,10,3,1,0.0
0,PS,P,3.063,0,429,0,0,1,1,1,1,9,9,11,6,1,0.4
0,PS,P,3.063,0,497,0,0,1,2,2,2,7,7,15,3,1,2.5333
0,TT,T,1.906,0,53,0,0,1,0,0,0,7,7,15,2,1,0.0
101078,BIZ_BANK,I,18.0,0,5,1,0,1,4,6,1,3,1,15,4,1,6.32
101078,FIXED_DEP,G,15.0,0,3,1,0,1,4,22,2,4,1,10,1,1,18.05
101012,ATM_CDM,F,8.0,1,2,1,0,1,8,15,2,3,1,16,5,1,27.71
101033,CREDIT_CARD,C,12.0,1,2,1,0,1,4,12,3,5,2,16,2,1,18.62
0,NE,N,4.556,0,77,0,0,1,0,0,0,8,8,13,3,0,0.0
101033,ATM_CDM,F,8.0,1,4,1,0,1,2,23,1,5,1,10,3,1,8.18
101012,DEPOSIT,A,6.0,0,4,1,1,0,1,7,1,2,1,16,3,1,2.28
101078,LOAN,B,30.0,1,4,1,0,1,1,11,0,3,1,9,3,1,0.66
0,NE,N,4.556,0,13,0,0,1,0,0,0,4,4,21,5,0,0.0
0,IN,I,6.846,0,113,0,0,1,2,2,2,6,6,20,2,0,0.3333
0,PS,P,3.063,0,85,0,0,1,2,2,2,1,1,20,5,0,0.8833
0,PS,P,3.063,0,365,0,0,1,1,1,1,5,5,11,3,1,0.1667
101045,ACC_OPEN,D,25.0,1,3,1,0,1,1,8,1,3,1,14,5,1,10.37
0,PS,P,3.063,0,475,0,0,1,0,0,0,9,9,11,2,1,0.2667
0,PS,P,3.063,0,1307,0,0,1,0,0,0,2,2,22,0,0,0.0
0,PS,P,3.063,0,275,0,0,1,4,4,4,8,8,10,0,1,0.55
0,PS,P,3.063,0,83,0,0,1,0,0,0,3,3,8,2,0,0.0
0,PS,P,3.063,0,440,0,0,1,1,1,1,5,5,12,1,0,0.0
101012,CUST_SVC,E,10.0,1,2,1,0,1,4,28,2,6,2,15,3,1,12.41
101012,CREDIT_CARD,C,12.0,1,4,1,0,1,1,8,1,2,1,13,2,0,25.37
101056,ATM_CDM,F,8.0,0,6,1,1,0,5,4,1,3,1,12,2,0,21.28
101056,LOAN,B,30.0,0,5,1,0,1,1,3,0,2,1,12,5,0,0.0
101033,ONLINE_SUP,J,12.0,1,4,1,0,1,3,8,1,4,1,16,3,1,11.02
101056,CUST_SVC,E,10.0,1,6,1,0,1,5,10,5,3,2,15,4,1,49.56
0,PS,P,3.063,0,294,0,0,1,0,0,0,4,4,12,4,0,0.0
0,PS,P,3.063,0,425,0,0,1,1,1,1,7,7,14,2,1,0.0
101045,REMITTANCE,K,10.0,0,11,0,0,1,7,25,10,3,1,10,1,1,90.0
101012,DEPOSIT,A,6.0,1,6,1,0,1,3,21,3,5,2,15,4,1,29.25
0,NW,N,1.866,0,115,0,0,1,4,4,4,10,10,15,6,1,6.0667
0,IN,I,6.846,0,92,0,0,1,0,0,0,6,6,16,2,1,3.3
101012,LOAN,B,30.0,1,2,1,0,1,5,32,3,5,1,10,1,1,60.34
0,PS,P,3.063,0,1181,0,0,1,2,2,2,7,7,20,0,0,1.9333
101078,BIZ_BANK,I,18.0,1,4,1,0,1,3,18,0,4,1,16,1,1,0.0
0,NE,N,4.556,0,72,0,0,1,0,0,0,7,7,14,2,1,0.0
0,PS,P,3.063,0,1274,0,0,1,2,2,2,7,7,18,6,0,0.0
0,PS,P,3.063,0,968,0,0,1,0,0,0,4,4,20,0,0,0.0
0,PS,P,3.063,0,73,0,0,1,0,0,0,3,3,7,6,0,1.0333
101078,DEPOSIT,A,6.0,1,4,1,0,1,5,7,3,2,2,16,3,1,25.32
0,PS,P,3.063,0,646,0,0,1,1,1,1,6,6,15,1,1,0.1833
0,PS,P,3.063,0,371,0,0,1,0,0,0,4,4,11,1,1,0.0
0,PS,P,3.063,0,24,0,0,1,2,2,2,2,2,7,6,0,0.7833
0,NE,N,4.556,0,97,0,0,1,1,1,1,8,8,14,6,1,0.2833
101056,CUST_SVC,E,10.0,1,2,1,0,1,1,23,3,6,2,14,4,1,24.94
0,NW,N,1.866,0,51,0,0,1,0,0,0,6,6,12,0,0,0.0
101078,WITHDRAW,A,5.0,1,2,1,0,1,5,31,16,6,3,10,2,1,61.46
0,PS,P,3.063,0,110,0,0,1,0,0,0,1,1,7,6,0,0.0
0,PS,P,3.063,0,1342,0,0,1,0,0,0,3,3,21,1,0,0.0
101045,FIXED_DEP,G,15.0,0,2,1,1,0,5,7,1,2,1,16,5,1,22.68
0,NE,N,4.556,0,20,0,0,1,6,6,6,9,9,9,1,1,1.55
0,PS,P,3.063,0,624,0,0,1,7,7,7,6,6,14,1,1,3.45
0,PS,P,3.063,0,1010,0,0,1,4,4,4,3,3,18,6,0,2.05
101012,INSURANCE,H,20.0,1,6,1,0,1,3,15,1,3,1,14,4,1,31.3
0,PS,P,3.063,0,746,0,0,1,5,5,5,6,6,15,6,1,1.25
101045,ATM_CDM,F,8.0,0,10,0,0,1,6,11,3,2,1,14,5,1,32.05
0,PS,P,3.063,0,686,0,0,1,0,0,0,7,7,14,6,1,0.0
101012,CREDIT_CARD,C,12.0,0,4,0,0,1,2,33,2,5,1,10,1,1,64.6
101078,DEPOSIT,A,6.0,1,6,1,0,1,5,11,6,2,1,16,5,1,46.94
0,PS,P,3.063,0,921,0,0,1,4,4,4,3,3,19,2,0,1.4667
101045,LOAN,B,30.0,0,7,1,1,0,3,13,1,6,2,9,4,1,16.47
0,NE,N,4.556,0,24,0,0,1,1,1,1,7,7,10,6,1,0.1167
101012,CUST_SVC,E,10.0,1,14,1,0,1,11,22,15,2,1,15,2,1,90.0
0,PS,P,3.063,0,485,0,0,1,2,2,1,6,6,13,0,0,1.1833
0,PS,P,3.063,0,210,0,0,1,3,3,3,4,4,10,1,1,1.0667
0,IN,I,6.846,0,96,0,0,1,0,0,0,4,4,16,1,1,1.6
0,PS,P,3.063,0,106,0,0,1,0,0,0,3,3,21,5,0,0.15
0,PS,P,3.063,0,204,0,0,1,9,9,9,6,6,9,1,1,1.2167
101056,DEPOSIT,A,6.0,0,7,1,1,0,3,7,0,2,1,14,4,1,0.0
0,NE,N,4.556,0,83,0,0,1,0,0,0,3,3,13,2,0,0.0
0,PS,P,3.063,0,540,0,0,1,0,0,0,2,2,18,0,0,0.0
0,PS,P,3.063,0,73,0,0,1,0,0,0,2,2,8,1,0,0.0
0,PS,P,3.063,0,715,0,0,1,0,0,0,6,6,16,0,1,0.0
0,PS,P,3.063,0,236,0,0,1,10,10,10,6,6,9,6,1,7.1833
0,PS,P,3.063,0,73,0,0,1,0,0,0,3,3,8,4,0,0.5667
0,PS,P,3.063,0,253,0,0,1,0,0,0,5,5,11,2,1,0.0
101078,CUST_SVC,E,10.0,0,3,1,0,1,1,5,1,2,1,16,5,1,5.47
101033,DEPOSIT,A,6.0,0,8,1,1,0,4,25,2,6,3,15,2,1,8.09
0,PS,P,3.063,0,1094,0,0,1,1,1,1,4,4,18,6,0,0.65
101045,ATM_CDM,F,8.0,0,2,1,1,0,1,4,0,2,1,12,1,0,0.0
0,PS,P,3.063,0,415,0,0,1,0,0,0,5,5,13,2,0,0.0
0,PS,P,3.063,0,203,0,0,1,0,0,0,2,2,10,4,1,0.7
0,PS,P,3.063,0,662,0,0,1,1,1,1,9,9,13,2,0,2.4
0,NW,N,1.866,0,185,0,0,1,1,1,1,4,4,17,6,0,3.1667
101056,WITHDRAW,A,5.0,1,6,1,0,1,4,23,1,5,2,9,4,1,2.82
0,PS,P,3.063,0,138,0,0,1,2,2,2,1,1,8,0,0,2.8667
0,PS,P,3.063,0,253,0,0,1,0,0,0,5,5,12,0,0,0.0
0,PS,P,3.063,0,240,0,0,1,0,0,0,2,2,11,0,1,0.0
0,PS,P,3.063,0,308,0,0,1,4,4,4,5,5,11,6,1,0.0
101012,FIXED_DEP,G,15.0,0,3,1,0,1,2,34,0,5,1,11,1,1,0.0
101056,CUST_SVC,E,10.0,0,7,1,0,1,3,12,4,3,1,16,4,1,29.45
0,PS,P,3.063,0,264,0,0,1,1,1,1,7,7,10,3,1,0.4833
101078,BIZ_BANK,I,18.0,1,2,1,0,1,1,9,4,2,1,16,3,1,58.04
0,PS,P,3.063,0,88,0,0,1,1,1,1,2,2,7,2,0,0.2
101056,CREDIT_CARD,C,12.0,0,8,1,0,1,4,13,2,3,1,13,2,0,45.63
0,NW,N,1.866,0,160,0,0,1,0,0,0,6,6,12,1,0,0.0
101056,CREDIT_CARD,C,12.0,1,4,1,0,1,4,14,9,3,1,13,4,0,90.0
101012,CUST_SVC,E,10.0,1,6,1,0,1,8,43,4,5,2,9,1,1,18.85
101078,INSURANCE,H,20.0,1,3,1,0,1,2,16,2,4,1,14,4,1,50.96
101045,FIXED_DEP,G,15.0,1,3,1,0,1,1,8,1,2,1,13,4,0,19.87
0,NW,N,1.866,0,273,0,0,1,0,0,0,3,3,22,2,0,5.4667
101045,WITHDRAW,A,5.0,0,5,1,1,0,2,9,1,5,3,9,5,1,0.0
0,PS,P,3.063,0,59,0,0,1,0,0,0,2,2,8,3,0,0.0
101012,ATM_CDM,F,8.0,0,3,1,0,1,4,22,7,2,1,10,1,1,90.0
101033,CUST_SVC,E,10.0,1,9,1,0,1,6,8,0,2,1,9,3,1,0.0
0,PS,P,3.063,0,620,0,0,1,0,0,0,5,5,14,1,1,0.0
101012,WITHDRAW,A,5.0,1,2,1,0,1,3,23,5,4,1,14,1,1,57.14
101056,DEPOSIT,A,6.0,0,2,1,1,0,7,9,3,2,1,15,1,1,61.69
101045,ATM_CDM,F,8.0,0,2,1,1,0,3,18,1,5,1,15,3,1,10.5
101012,WITHDRAW,A,5.0,1,3,1,0,1,2,31,3,5,2,11,2,1,12.15
0,PS,P,3.063,0,336,0,0,1,1,1,1,8,8,10,0,1,0.05
0,PS,P,3.063,0,909,0,0,1,4,4,4,8,8,14,6,1,2.4667
101033,INSURANCE,H,20.0,0,1,1,1,0,1,12,0,4,1,13,4,0,0.0
101012,ATM_CDM,F,8.0,1,1,1,0,1,8,23,8,5,1,15,3,1,62.07
0,PS,P,3.063,0,194,0,0,1,0,0,0,4,4,10,4,1,0.0
101012,INSURANCE,H,20.0,1,3,1,0,1,2,10,2,3,1,14,4,1,22.89
101078,CUST_SVC,E,10.0,1,1,1,0,1,1,5,0,2,1,13,3,0,0.79
101033,DEPOSIT,A,6.0,0,3,1,1,0,2,16,0,5,3,14,2,1,0.0
0,PS,P,3.063,0,269,0,0,1,0,0,0,5,5,10,0,1,0.0
101045,ACC_OPEN,D,25.0,1,6,1,0,1,2,3,1,2,1,16,5,1,11.62
0,NW,N,1.866,0,113,0,0,1,0,0,0,2,2,22,3,0,0.0
0,PS,P,3.063,0,551,0,0,1,3,3,3,7,7,13,2,0,0.6
0,PS,P,3.063,0,405,0,0,1,5,5,5,8,8,11,6,1,1.5
0,NW,N,1.866,0,184,0,0,1,1,1,1,7,7,16,6,1,0.2167
101033,ONLINE_SUP,J,12.0,1,5,1,0,1,2,30,3,5,1,9,1,1,59.51
0,PS,P,3.063,0,186,0,0,1,1,1,1,5,5,8,6,0,1.1167
0,IN,I,6.846,0,184,0,0,1,2,2,2,5,5,20,6,0,0.0
0,PS,P,3.063,0,796,0,0,1,0,0,0,4,4,17,0,0,0.0
0,PS,P,3.063,0,137,0,0,1,0,0,0,5,5,8,0,0,0.0
101012,ONLINE_SUP,J,12.0,1,3,1,0,1,5,42,9,6,1,11,1,1,90.0
0,PS,P,3.063,0,111,0,0,1,0,0,0,3,3,8,0,0,0.0
101045,CREDIT_CARD,C,12.0,1,1,1,0,1,1,16,1,4,1,14,2,1,38.56
0,PS,P,3.063,0,1239,0,0,1,3,3,3,4,4,18,6,0,1.1333
101056,WITHDRAW,A,5.0,0,7,1,1,0,3,7,1,2,2,16,4,1,17.85
0,IN,I,6.846,0,43,0,0,1,0,0,0,2,2,12,2,0,0.0
0,NW,N,1.866,0,86,0,0,1,0,0,0,4,4,10,6,1,0.0
101078,DEPOSIT,A,6.0,1,1,1,0,1,1,13,2,3,2,11,1,1,14.12
101012,WITHDRAW,A,5.0,0,1,1,0,1,3,28,7,5,2,9,2,1,58.49
101056,INSURANCE,H,20.0,1,6,1,0,1,2,11,1,4,1,12,4,0,22.25
101033,CUST_SVC,E,10.0,0,6,1,1,0,2,20,1,5,2,14,5,1,5.47
101033,ATM_CDM,F,8.0,0,8,0,0,1,4,20,2,4,1,11,2,1,34.71
101056,ACC_OPEN,D,25.0,1,1,1,0,1,2,10,1,2,1,12,5,0,20.32
101045,INSURANCE,H,20.0,0,3,0,0,1,1,11,1,4,1,14,4,1,19.97
0,PS,P,3.063,0,1018,0,0,1,1,1,1,5,5,18,0,0,0.6833
0,PS,P,3.063,0,210,0,0,1,3,3,3,6,6,9,2,1,0.2333
0,IN,I,6.846,0,11,0,0,1,7,7,7,5,5,12,1,0,10.0167
0,PS,P,3.063,0,202,0,0,1,0,0,0,2,2,9,4,1,0.0
0,PS,P,3.063,0,715,0,0,1,3,3,3,4,4,13,1,0,0.6
101078,ONLINE_SUP,J,12.0,1,6,1,0,1,3,11,2,2,1,11,3,1,34.77
101033,ONLINE_SUP,J,12.0,1,8,1,0,1,5,12,2,4,1,14,3,1,26.4
101012,FIXED_DEP,G,15.0,1,7,1,0,1,3,26,3,5,1,11,5,1,57.11
0,PS,P,3.063,0,107,0,0,1,0,0,0,6,6,9,2,1,0.0
101033,WITHDRAW,A,5.0,1,7,1,0,1,8,32,17,4,2,9,1,1,85.73
0,PS,P,3.063,0,194,0,0,1,8,8,8,10,10,9,2,1,5.1667
0,IN,I,6.846,0,72,0,0,1,0,0,0,4,4,10,4,1,0.0
